brand,ad_id,advertiser,advertiser_type,page_id,ad_platform,publisher_platforms,start_date,days_running,status,media_type,creative_text_en,creative_text_original,link_url,cta,banner_preview_url,video_url,language_code,region,inclusion_reason,ad_library_url
Cash App,26313360054996541,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/646213743_907878788775408_2219407030970530447_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=f3J8uEzMS58Q7kNvwHa8TzA&_nc_oc=Adq192spnrkKyoA9fdY4igbS5YlqJ8fPSndbvlpxUIqxVAyA3gftt5A8ZUi0ogdrj6I&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&oh=00_AfzzqbGCYLdR_otp8p3oTwfHfRWcMbxDZ_3EUbA8b02n2w&oe=69CC2E47,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQO4kerI_XNMM7lvfcQXOxvWuZOGVj0w46slW7nGti3gxAvtYnzMycxAlxkMWnWakMYnpiC2zgZtYYjyTueZMPcM0j5nmnD7qettbYt9mHw81g.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=Eu3FZZzKtF0Q7kNvwGrrQ45&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEzNjM3MDgwMjg0OTE2MDAsImFzc2V0X2FnZV9kYXlzIjoxMzIsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoxNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=584f2e35a02d2bf0&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC83MzQ2RDNCREVBMTZEQzhERkI3RUFDMTZGODc5MkY4MV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzlDNEM4NzYxNUUxMERBN0Q2OUJGNTA4ODAxNTlERTk2X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACag3ezJoJLsBBUCKAJDMiwXQC4AAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&_nc_zt=28&oh=00_AfzjfHZ2A61wOZe-Bqu7rFocjMGteEZVwFBLrd42upsQXQ&oe=69CC4D45,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=26313360054996541
Cash App,4470403603193958,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=4470403603193958
Cash App,1228676365595781,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-01,26,Active,VIDEO,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/644493584_1632871607915536_8224056238565451953_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2ssebze-aygQ7kNvwHsT-vz&_nc_oc=Ado9sEZMGzF1JXRtf_vuhPr1o1RMntrb6jXoQw7ReVwVqFfnzCSJWz8n-ljFDdbL6aU&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a389&oh=00_Afy7JkJHD86tMArZb7eQJhfB1V2CGf4mcQNALzlaIEuwHw&oe=69CC4608,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNGTH4yaxW2_4qJ_AZiFMJwQ0WmY32kNkaL_JAyldgGxlqy-7SzWfx_fGl0sdkMF_qMJekO1VxtO6Qho3tLY78fnLfRoj0a0skivId-nJ15xw.mp4?_nc_cat=103&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=04OjQveUYt0Q7kNvwHvpVJs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjc1MTIwNTI5NDA0OTU5MCwiYXNzZXRfYWdlX2RheXMiOjMxNywidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=298fc5ce244a3c31&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC83ODRDNkUwNjQ2OTExMkQ0RURCMDZCREQ5NkZGRjU4QV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGUzRxaDF0VkFpMmJINENBT2hLM1o1X0dWNV9idjRHQUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbspKTL883VAhUCKAJDMiwXQCIU_fO2RaIYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&_nc_zt=28&oh=00_AfwxegUfOwfxJFcH0v4Sa2n8NPZosdHCgqkpQqA_GmHA7A&oe=69CC2E29,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1228676365595781
Cash App,1580992606528871,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1580992606528871
Cash App,1259556646103886,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1259556646103886
Cash App,2107183040136057,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-01,26,Active,VIDEO,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/644415171_863403546658781_8129231382961412180_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=l2bgjqeE9zUQ7kNvwEMOGwM&_nc_oc=AdoMS_nUcE8C_DDWp6uiQDlnG84chfutQUUycdH9HHlhbKIYPUMPvt1Ow-NGxz-iHXE&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&oh=00_Afw84CrRMlorISbm3WIppirI3cnpa1wn4w2WQFKznwh0qQ&oe=69CC588F,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNGTH4yaxW2_4qJ_AZiFMJwQ0WmY32kNkaL_JAyldgGxlqy-7SzWfx_fGl0sdkMF_qMJekO1VxtO6Qho3tLY78fnLfRoj0a0skivId-nJ15xw.mp4?_nc_cat=103&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=04OjQveUYt0Q7kNvwHvpVJs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjc1MTIwNTI5NDA0OTU5MCwiYXNzZXRfYWdlX2RheXMiOjMxNywidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=298fc5ce244a3c31&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC83ODRDNkUwNjQ2OTExMkQ0RURCMDZCREQ5NkZGRjU4QV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGUzRxaDF0VkFpMmJINENBT2hLM1o1X0dWNV9idjRHQUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbspKTL883VAhUCKAJDMiwXQCIU_fO2RaIYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&_nc_zt=28&oh=00_AfwxegUfOwfxJFcH0v4Sa2n8NPZosdHCgqkpQqA_GmHA7A&oe=69CC2E29,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=2107183040136057
Cash App,1416050590257527,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/645487764_2472431809821581_676596566299236170_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=wSxLMG_27x8Q7kNvwHND543&_nc_oc=Adpx3_-4vTCfaTU-hzYhNN3gZ5jWJywt7ipqn8ad9j1emTt0fIcsJ41kIR_Mo4vrLoQ&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&oh=00_AfxL1bNgzI5Pwa2z_otzn1k26QzcI9n4yBUK7rtO4OKOzQ&oe=69CC3709,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNCvSoBnXXc-eaPFtg_SEdAFBRC8iE6HoCDsZpDawdmuNI6RuO1Bzy3fRRZ5tV04yhZutDflV2IiNFmgZyfwWl_7_11ChCCJiXy5GQqLsKMjA.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=vFVSn6FSZtAQ7kNvwFbYT4O&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjg4MzUwODU1NzQxNjM5NSwiYXNzZXRfYWdlX2RheXMiOjc4LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MzIsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e8a526a176c409b0&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81ODQ3OUEwRTk5Mzg5NERDMjlBODEwNTUxRTIzM0I5RF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzdFNDk5RTk4NjQwQTNGMjM5NTU3MUZERTFGNDBFM0E3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaWn8Tb--KRAxUCKAJDMiwXQEAwAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&_nc_zt=28&oh=00_AfzCekrV87zF-0eLF_n2p4GqIAjynXWAM0NxPe6gVFazuQ&oe=69CC4A86,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1416050590257527
Cash App,26140342715628456,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=26140342715628456
Cash App,936310612206441,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/645651585_913537934765746_1124209100295824328_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kiwH1S0VT74Q7kNvwEvJ-mN&_nc_oc=AdobxdI2HZ8lOEOHa-Ml7_s8dTyXwIQCDsX9eyB613-8XAUfNWK2HWtErJDuehoGHOA&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&oh=00_AfztXgqxB4pi54lR33ujO94TGckmYZZ82ppbeWcecBN7qw&oe=69CC4A2F,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQMZSHCmlJwCAteNFi2puVStguLH8uKZ1hom1gP38pbvJPdkE8J9_QL-8IRUySXz1FLtrAeo1W-XedfOaNSRQchKDIhvOjGSfDVguU3yP9dLuw.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=keVIy0kbbB4Q7kNvwFjhICH&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEzMzUzNjIxNzc5NzUwMDMsImFzc2V0X2FnZV9kYXlzIjoxODQsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoyNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=1e7ba006106c5156&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9BNzQ3MjE2OUY0MzMzNjRBQUM5MDJBMDU5MjA1Q0VCRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50Lzk3NDNEOTIyOEIzQjdFRTQ3RDYyN0MzRjM0QTg5Rjk1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa2i57Ep6DfBBUCKAJDMiwXQDlu2RaHKwIYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&_nc_zt=28&oh=00_AfyxGCE7Ntg7__ucdJMa1gYSyrHXZE3cPHpPeawYpsVQpg&oe=69CC3CCF,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=936310612206441
Cash App,811546975328270,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=811546975328270
Cash App,722841020796206,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent.flnk2-1.fna.fbcdn.net/v/t39.35426-6/646370222_1279427667386474_4074966554309316337_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cCQ2ZWm1oHUQ7kNvwE7RcXR&_nc_oc=AdpUwMXgHtZT4MHLBLiAvuPXTuOcJPnTkchEpOy5mMMTRFrinpjBcpRQJGi25JozvEI&_nc_zt=14&_nc_ht=scontent.flnk2-1.fna&_nc_gid=6eT32vdK1weE2i7CXUMJNA&_nc_ss=7a30f&oh=00_AfxCIbQScLchSqcsxMB-3e0sgx7o8j6vuodbZTK6QR_Qvg&oe=69CC2ADF,https://video.flnk2-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQMZSHCmlJwCAteNFi2puVStguLH8uKZ1hom1gP38pbvJPdkE8J9_QL-8IRUySXz1FLtrAeo1W-XedfOaNSRQchKDIhvOjGSfDVguU3yP9dLuw.mp4?_nc_cat=101&_nc_oc=AdrJ-3m2m4fAy-4GxDo2ecD1d9gxuhCiX2LYUSw8WTPgqXdGAPumXtsuQRh1rFij4fI&_nc_sid=5e9851&_nc_ht=video.flnk2-1.fna.fbcdn.net&_nc_ohc=keVIy0kbbB4Q7kNvwH8Gze3&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEzMzUzNjIxNzc5NzUwMDMsImFzc2V0X2FnZV9kYXlzIjoxODQsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoyNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=1e7ba006106c5156&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9BNzQ3MjE2OUY0MzMzNjRBQUM5MDJBMDU5MjA1Q0VCRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50Lzk3NDNEOTIyOEIzQjdFRTQ3RDYyN0MzRjM0QTg5Rjk1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa2i57Ep6DfBBUCKAJDMywXQDlu2RaHKwIYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=6eT32vdK1weE2i7CXUMJNA&_nc_ss=7a30f&_nc_zt=28&oh=00_Afy96_hCYmQs2_J7u-LHeuPbIYn9m-QWeqskmQPLcpHW9Q&oe=69CC3CCF,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=722841020796206
Cash App,1299321095349750,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-15,12,Active,IMAGE,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1299321095349750
Cash App,1630997341254787,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-13,14,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1630997341254787
Cash App,959434696746359,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,https://scontent.flnk2-1.fna.fbcdn.net/v/t39.35426-6/644227893_1626283468443119_405778684373373843_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=6lhl4xKZhakQ7kNvwFE_qZ1&_nc_oc=AdqVhClVqq9dEnhoguww-Cr46YHyQuLzPUyHWFphVxozYNtRa8KT_9gbwGYVeJn-mlg&_nc_zt=14&_nc_ht=scontent.flnk2-1.fna&_nc_gid=6eT32vdK1weE2i7CXUMJNA&_nc_ss=7a30f&oh=00_AfylORl8SWcvXF7SWiZwuMf5ixPlUIH7oUaQsNnHuU8S6Q&oe=69CC5B21,https://video.flnk2-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQN_YWWoNKnqY4pCLtl668Z10_F4DUA_L3wZUfseakdhGa05pc4mHB_IdFPAfC-oYkXeimagx6wqtj0DCKITQy9bD4V41KTlXQJI1Vq5teiKsw.mp4?_nc_cat=103&_nc_oc=AdoaPvRgNHS6DIPVG1gGIqANaLhB_fDDaGknuXuLaYWiR_E4OzN1lFchqKo0hQUiYM0&_nc_sid=5e9851&_nc_ht=video.flnk2-1.fna.fbcdn.net&_nc_ohc=IATxBSvklncQ7kNvwEzsgIw&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjg1OTgxMTQ5MzE3MzQxNywiYXNzZXRfYWdlX2RheXMiOjEyOSwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=7bce06ff77fe3a13&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9FMzRCQkVBMDZBQzlBNzU2NjYyOTIzQkMxRkQ2NjdCQl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzhCNDU3M0E0QTk3RTVDQjExMUY5MDI3QkJDNERFNkExX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbS4v7pzv-GAxUCKAJDMywXQBgAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=6eT32vdK1weE2i7CXUMJNA&_nc_ss=7a30f&_nc_zt=28&oh=00_Afwba8n_AB4bxihLTpTM_9wMCYuCH-BSXgzCh16OSMZRHw&oe=69CC5305,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=959434696746359
Cash App,1425199115918011,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1425199115918011
Cash App,1431940275328725,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1431940275328725
Cash App,1443854493953730,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1443854493953730
Cash App,1471251917920264,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1471251917920264
Cash App,890383267155890,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=890383267155890
Cash App,2759886411014748,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-01,26,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=2759886411014748
Cash App,2231280237400001,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-13,14,Active,IMAGE,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=2231280237400001
Cash App,1407809010656002,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,Get a Cash App Card today,Get a Cash App Card today,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1407809010656002
Cash App,1270473144995604,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-01,26,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1270473144995604
Cash App,1941931356696983,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1941931356696983
